NM_MUNICIPIO,NM_VOTAVEL,SG_PARTIDO,QT_VOTOS,PERCENTAGE
JUQUITIBA,RONY BOI,PL,520,0.028446389496717725
CHAVANTES,RAFINHA LOPES,UNIÃO,393,0.06052672108424457
CHAVANTES,ROBERTINHO SOARES,AVANTE,315,0.04851378407515786
CHAVANTES,MICHELE BATISTA,PDT,300,0.04620360388110273
CHAVANTES,ALEXANDRE PARAGUAI,AVANTE,299,0.046049591868165714
CHAVANTES,CEZINHA,PL,297,0.0457415678422917
CHAVANTES,FERNANDO CAMOTI,REPUBLICANOS,248,0.038194979208378256
CHAVANTES,CLEBER RAZZE,REPUBLICANOS,230,0.03542276297551209
CHAVANTES,REGIENE MENDES,AVANTE,183,0.028184198367472664
CHAVANTES,OSMAR ANTUNES,PSD,179,0.027568150315724627
GUARAREMA,TIU,PL,1896,0.10492529053680133
GUARAREMA,SIDNEI GORDO,PL,1546,0.08555617044825678
GUARAREMA,IRINEU,DC,1086,0.060099612617598226
GUARAREMA,DU,PL,919,0.050857775318206976
GUARAREMA,JUQUINHA,AGIR,853,0.04720531267293857
GUARAREMA,VANESSA MARTINS,AGIR,725,0.04012174875484228
GUARAREMA,FATINHA SOARES,AGIR,718,0.03973436635307139
GUARAREMA,ANDRÉ ARAUJO,PL,714,0.03951300498063088
GUARAREMA,DÉ,DC,677,0.03746541228555617
GUARAREMA,ANDRÉ COSTA,DC,600,0.03320420586607637
GUARAREMA,ZEZÃO DO PORTO,PL,581,0.03215273934698395
PARAÍSO,EMIDIO PENARIOL,MDB,247,0.0667387192650635
PARAÍSO,KELTINHO,REPUBLICANOS,224,0.060524182653336936
PARAÍSO,MARCOS BARBOZA,PL,201,0.05430964604161038
PARAÍSO,RAFAEL ZOIO,REPUBLICANOS,197,0.05322885706565793
PARAÍSO,TAHIANE ALBERGUINE,REPUBLICANOS,178,0.04809510942988381
PARAÍSO,ZÉ BARBOZA,PSD,160,0.04323155903809781
PARAÍSO,ROGERIO ELETRICISTA,PL,146,0.039448797622264255
PARAÍSO,MOISES CAMPOS,REPUBLICANOS,135,0.036476627938395026
PARAÍSO,TONHO DO LIXO,MDB,135,0.036476627938395026
TAIAÇU,RODRIGO VORTO,MDB,352,0.09297411516111992
TAIAÇU,DADINHO,PSD,267,0.0705229793977813
TAIAÇU,DIONAS DA QUITANDA,REPUBLICANOS,204,0.05388272583201268
TAIAÇU,BISTAFA,PSD,199,0.05256207078711041
TAIAÇU,LUZIA PIOTTO,MDB,181,0.047807712625462226
TAIAÇU,SONIA CAMPOS,MDB,178,0.047015319598520865
TAIAÇU,ADNAN CARVALHO,REPUBLICANOS,170,0.04490227152667723
TAIAÇU,TONHO DO BARRACÃO,REPUBLICANOS,152,0.040147913365029056
TAIAÇU,ADELAIDE SILVA,SOLIDARIEDADE,151,0.0398837823560486
PARANAPUÃ,ALBERES,REPUBLICANOS,226,0.07601749075008409
PARANAPUÃ,HELIO SHIMAZU,REPUBLICANOS,226,0.07601749075008409
PARANAPUÃ,FELIPE BEZERRA,PP,209,0.07029936091490077
PARANAPUÃ,ZETIN,PP,208,0.06996300033636058
PARANAPUÃ,VANINHO,PSD,189,0.06357214934409687
PARANAPUÃ,MARIA JOSÉ,PSD,160,0.053817692566431215
PARANAPUÃ,BURRÃO,PSD,149,0.05011772620248907
PARANAPUÃ,MINU,PP,148,0.04978136562394887
PARANAPUÃ,JEAN DO PRETO,PSD,141,0.04742684157416751
UBIRAJARA,ELITÁNIA,MDB,240,0.0714498362607919
UBIRAJARA,ANGELICA GOMES,PSB,219,0.0651979755879726
UBIRAJARA,BAIXINHO BRIQUEZI,MDB,191,0.05686216135754689
UBIRAJARA,TIMINHO DA MAQUINA,MDB,183,0.054480500148853826
UBIRAJARA,MARCOS BAIANO,PSB,181,0.05388508484668056
UBIRAJARA,ELIAS PEREIRA,PP,179,0.05328966954450729
UBIRAJARA,TIZIL DO ESPORTE,MDB,171,0.05090800833581423
UBIRAJARA,MIRINHO PORFIRIO,MDB,140,0.041679071152128606
UBIRAJARA,CHIQUINHO MOTORISTA,AVANTE,128,0.038106579339089015
ASPÁSIA,ZICA,PT,196,0.11618257261410789
ASPÁSIA,DUDU,PSDB,148,0.0877296976882039
ASPÁSIA,DEYSE SCAPIN,PSD,146,0.08654416123295791
ASPÁSIA,SILVINHA DO JASSON,PSDB,139,0.08239478363959692
ASPÁSIA,ZORBA,PSDB,136,0.08061647895672792
ASPÁSIA,CELSINHO,PSDB,127,0.07528156490812092
ASPÁSIA,JUÁ PIGARI,PSDB,112,0.06639004149377593
ASPÁSIA,RUTE TEODORO,PT,101,0.05986959098992294
ASPÁSIA,PATRICIA DO CRÔ,PSDB,100,0.05927682276229994
PAULICÉIA,PROFESSOR CESAR,PV,295,0.060737080502367716
PAULICÉIA,LOURIVAL DA DONA ANA,REPUBLICANOS,263,0.05414865143092444
PAULICÉIA,BARROSO,PSD,262,0.05394276302244184
PAULICÉIA,CASSIA GANDOLFI SOCIAL,PV,260,0.05353098620547663
PAULICÉIA,ADEMIR DO SINDICATO,PV,251,0.05167799052913321
PAULICÉIA,BRAKYARA,PSD,236,0.048589664401894175
PAULICÉIA,XUXA DA SAÚDE,PODE,222,0.04570722668313774
PAULICÉIA,TERESA MACHADO,PV,210,0.04323656578134651
PAULICÉIA,PROFESSOR ALBERTO,PV,204,0.042001235330450894
FERNÃO,NADÔ,PL,112,0.0743198407431984
FERNÃO,DANIEL FERRATTO,PP,112,0.0743198407431984
FERNÃO,GERÔNIMO RODRIGUES,PL,100,0.06635700066357
FERNÃO,ALEMÃO,PSD,95,0.0630391506303915
FERNÃO,DONIZETE GATO,PODE,82,0.054412740544127404
FERNÃO,SAMUEL MUCÃO,PL,68,0.0451227604512276
FERNÃO,PATOTA,PSD,62,0.0411413404114134
FERNÃO,SAMUEL,PL,61,0.0404777704047777
FERNÃO,KARINA TANGANELLI,PODE,60,0.039814200398142006
SÃO JOAQUIM DA BARRA,RICARDO SCHMIDT,MDB,1337,0.05352710385138922
SÃO JOAQUIM DA BARRA,LUCIANO NASCIMENTO,PL,1218,0.04876291136199856
SÃO JOAQUIM DA BARRA,TIETA MELO,MDB,985,0.03943470253823365
SÃO JOAQUIM DA BARRA,DONA NEUSA DO CANIL,MDB,892,0.03571142605492834
SÃO JOAQUIM DA BARRA,VERA FLORES,PT,839,0.03358955881175434
SÃO JOAQUIM DA BARRA,JOSÉ LUÍS PISTOLINHA,PV,823,0.03294899511570182
SÃO JOAQUIM DA BARRA,NELSINHO SARRI,UNIÃO,737,0.02950596524941949
SÃO JOAQUIM DA BARRA,MATHEUS MAGALHAES,REPUBLICANOS,668,0.02674353431019297
SÃO JOAQUIM DA BARRA,ANDRE LEONELO,MDB,629,0.025182160301064935
SÃO JOAQUIM DA BARRA,ADERSON DO TANCREDAO,MDB,550,0.022019377051805587
SÃO JOAQUIM DA BARRA,TICO VARIEDADES,PT,549,0.021979341820802308
AMÉRICO DE CAMPOS,GUEDINHO,PL,293,0.07169072669439687
AMÉRICO DE CAMPOS,JOÃO VITOR DAVID,REPUBLICANOS,263,0.06435037925128456
AMÉRICO DE CAMPOS,NATÁLIA DEMARCHI,PL,262,0.06410570100318082
AMÉRICO DE CAMPOS,MARIA CAROLINE,REPUBLICANOS,232,0.05676535356006851
AMÉRICO DE CAMPOS,TAILA MARIA,CIDADANIA,218,0.0533398580866161
AMÉRICO DE CAMPOS,MAILTON MORAIS,CIDADANIA,197,0.04820161487643748
AMÉRICO DE CAMPOS,EBER PC,REPUBLICANOS,190,0.04648886713971128
AMÉRICO DE CAMPOS,IGOR RIBERTI,REPUBLICANOS,189,0.046244188891607536
AMÉRICO DE CAMPOS,OSVALDINHO DE CAIRES,PL,183,0.04477611940298507
GUARACI,RODRIGUINHO,UNIÃO,503,0.08206885299396313
GUARACI,PAULO PASTREZ,CIDADANIA,440,0.07178985152553434
GUARACI,LECÃO MACHADO,MDB,418,0.06820035894925763
GUARACI,PASTOR FABIANO,MDB,397,0.06477402512644803
GUARACI,PEDRO CHICÓ,UNIÃO,343,0.05596345243922336
GUARACI,BRUNO RAMOS,CIDADANIA,314,0.051231848588676784
GUARACI,ELIVELTON CAYRES,UNIÃO,300,0.048947626040137054
GUARACI,PRETO CARPINTEIRO,SOLIDARIEDADE,299,0.04878446728666993
GUARACI,MARCELO BANANA,MDB,279,0.04552129221732746
AREIÓPOLIS,FLEDSON TURMEIRO,PSD,472,0.07235934386018703
AREIÓPOLIS,MARCIANO,PL,261,0.040012264295569526
AREIÓPOLIS,CORDEIRO,PSD,261,0.040012264295569526
AREIÓPOLIS,YAGO COSTA,PODE,244,0.03740610148704584
AREIÓPOLIS,ROBSON,REPUBLICANOS,204,0.031273953702284224
AREIÓPOLIS,MIQUELINO,REPUBLICANOS,197,0.03020082783995094
AREIÓPOLIS,CIÇO DO BAR,MDB,156,0.02391537636057029
AREIÓPOLIS,GILBERTO LIMA,MDB,155,0.02376207266595125
AREIÓPOLIS,NILSINHO PEDREIRO,REPUBLICANOS,155,0.02376207266595125
TRÊS FRONTEIRAS,PAULINHO,MDB,310,0.07703777335984095
TRÊS FRONTEIRAS,WASHINGTON DA VAN,PSD,254,0.06312127236580517
TRÊS FRONTEIRAS,TIAGO RODRIGUES,PP,254,0.06312127236580517
TRÊS FRONTEIRAS,SELMA DA SAÚDE,MDB,247,0.061381709741550695
TRÊS FRONTEIRAS,JORGINHO DENTISTA,MDB,208,0.05168986083499006
TRÊS FRONTEIRAS,SALVADOR BAIANO,PP,188,0.04671968190854871
TRÊS FRONTEIRAS,SILVANA LEMOS,PSD,156,0.03876739562624255
TRÊS FRONTEIRAS,EVANDRO VAQUINHA,PP,151,0.03752485089463221
TRÊS FRONTEIRAS,CARLINHOS DO BAR,PSB,149,0.03702783300198807
AMÉRICO BRASILIENSE,BRUNO RIBEIRO,UNIÃO,736,0.03747454175152749
AMÉRICO BRASILIENSE,DIEGO VIVEIROS,REPUBLICANOS,650,0.03309572301425662
AMÉRICO BRASILIENSE,VAN DO GÁS,PL,535,0.027240325865580447
AMÉRICO BRASILIENSE,BAHIA DO CORTE,PP,527,0.026832993890020366
AMÉRICO BRASILIENSE,SILAS DA SADIA,PL,495,0.025203665987780042
AMÉRICO BRASILIENSE,EDSON DO LANCHE,PT,480,0.024439918533604887
AMÉRICO BRASILIENSE,ZELIA PROTETORA DOS ANIMAIS,PL,471,0.023981670061099795
AMÉRICO BRASILIENSE,ANDRÉ DA AUTOESCOLA,PSD,468,0.023828920570264766
AMÉRICO BRASILIENSE,JHON BRAGA,UNIÃO,462,0.023523421588594703
AMÉRICO BRASILIENSE,ROBERTO DA ANCHIETA,PDT,455,0.023167006109979633
AMÉRICO BRASILIENSE,MARQUINHO DO AÇOUGUE,PL,431,0.02194501018329939
AMÉRICO BRASILIENSE,ADEMIR,PP,410,0.020875763747454174
AMÉRICO BRASILIENSE,MAICON RIOS,REPUBLICANOS,390,0.01985743380855397
CESÁRIO LANGE,LUCIANO TOLEDO,UNIÃO,442,0.04447574964781646
CESÁRIO LANGE,FELIPE ROCHA,PL,368,0.037029583417186554
CESÁRIO LANGE,GABRIEL BIANO,PSD,325,0.032702757093982696
CESÁRIO LANGE,ROGÉRIO DA FARMACIA,PL,296,0.029784664922519622
CESÁRIO LANGE,CRISTIANO DO MAURO,SOLIDARIEDADE,281,0.028275306902797344
CESÁRIO LANGE,GUSTAVO CAMARGO,SOLIDARIEDADE,263,0.02646407727913061
CESÁRIO LANGE,JO DA SACOLA,REPUBLICANOS,259,0.026061581807204668
CESÁRIO LANGE,ALESSANDRO DA SANTA CASA,PSD,237,0.023847856711611996
CESÁRIO LANGE,MARQUINHO DO GRÊMIO,PP,219,0.022036627087945262
CESÁRIO LANGE,OSMAR TONINHO,UNIÃO,205,0.020627892936204466
CESÁRIO LANGE,PAINHA,PT,202,0.02032602133226001
PATROCÍNIO PAULISTA,DANDARA,MDB,678,0.08692307692307692
PATROCÍNIO PAULISTA,ADRIANO DO EDÃO,PL,265,0.03397435897435897
PATROCÍNIO PAULISTA,LUAN DA FARMACIA,PSD,210,0.026923076923076925
PATROCÍNIO PAULISTA,MARLI AMARAL,CIDADANIA,184,0.02358974358974359
PATROCÍNIO PAULISTA,EVERALDO SERRALHEIRO,CIDADANIA,183,0.02346153846153846
PATROCÍNIO PAULISTA,VALÉRIA LOPES,MDB,160,0.020512820512820513
PATROCÍNIO PAULISTA,GERALDINHO TORNEIRO,UNIÃO,160,0.020512820512820513
PATROCÍNIO PAULISTA,HILGNER DA SISSA,DC,159,0.020384615384615383
PATROCÍNIO PAULISTA,DR JOSÉ RUBENS,PL,157,0.020128205128205127
IPEÚNA,VAL PINA,PSD,235,0.05251396648044693
IPEÚNA,ZENI,PSD,223,0.04983240223463687
IPEÚNA,PR CLEITON PAULO,PP,190,0.042458100558659215
IPEÚNA,ALÉCIO PAZETTO,PP,182,0.04067039106145252
IPEÚNA,DRI BELOTTI,PODE,180,0.04022346368715084
IPEÚNA,TELMA COLETTI,PODE,170,0.03798882681564246
IPEÚNA,IVAN PASETO,AVANTE,161,0.03597765363128492
IPEÚNA,REINALDO FELICIANO,PP,160,0.035754189944134075
IPEÚNA,ARLEI LEINHO,PSB,153,0.034189944134078214
CANANÉIA,DONIZETTE,PODE,343,0.04308503956789348
CANANÉIA,PROFESSORA CLAUDETE,PSB,301,0.03780932043713101
CANANÉIA,DOUGLAS DO ITAPITANGUI,AGIR,267,0.033538500188418544
CANANÉIA,AGLIBERTO NOVAIS,REPUBLICANOS,266,0.03341288782816229
CANANÉIA,ZENIELTON CAMARGO DE PAULA,PSDB,263,0.03303605074739354
CANANÉIA,TONHAO,UNIÃO,258,0.0324079889461123
CANANÉIA,HEITOR DE SHEILA ,PSD,239,0.030021354101243562
CANANÉIA,LUCAS DA ORLANDINA,PSB,212,0.026629820374324834
CANANÉIA,COSTINHA DO ITAPITANGUI,UNIÃO,182,0.022861449566637358
JABORANDI,BUDUCA,PODE,418,0.1050515204825333
JABORANDI,LUIS CÉSAR LULU DO POVO,UNIÃO,408,0.10253832621261623
JABORANDI,JUNINHO RASTEIRO,UNIÃO,286,0.07187735611962805
JABORANDI,JUNINHO DO LAVA JATO,PODE,254,0.06383513445589344
JABORANDI,ANDRÉ JUNQUEIRA,PODE,229,0.05755214878110078
JABORANDI,DOGRÃO,PSDB,200,0.05026388539834129
JABORANDI,EDUARDO ATAVILA,PODE,188,0.047248052274440816
JABORANDI,JULIO CARDOSO,PSDB,175,0.04398089972354863
JABORANDI,ROBERTA DA SAÚDE,SOLIDARIEDADE,143,0.03593867805981402
SANTO ANTÔNIO DE POSSE,CLAUDIA FERRARI,PSD,658,0.05189274447949527
SANTO ANTÔNIO DE POSSE,MARCILIO DA OFICINA,PP,615,0.04850157728706624
SANTO ANTÔNIO DE POSSE,CIDINHA GAGLIARDI,MDB,603,0.04755520504731861
SANTO ANTÔNIO DE POSSE,DRº DOUGLAS INABA,PDT,592,0.04668769716088328
SANTO ANTÔNIO DE POSSE,EDUARDO SUZIGAN,PSD,569,0.044873817034700315
SANTO ANTÔNIO DE POSSE,ESQUERDINHA,MDB,485,0.038249211356466875
SANTO ANTÔNIO DE POSSE,JOÃO MARCOS BAZANI,PODE,484,0.038170347003154574
SANTO ANTÔNIO DE POSSE,CLAUDIA PINHO LALLA,PSD,450,0.03548895899053628
SANTO ANTÔNIO DE POSSE,DAL DO BETÓCA,PDT,436,0.03438485804416404
SANTO ANTÔNIO DE POSSE,JOÃO FÉLIX PROFESSOR,PSD,432,0.03406940063091483
SANTO ANTÔNIO DE POSSE,DOUGLINHAS LIMA,PDT,416,0.032807570977917984
URUPÊS,ZILDINHA DA AMBULÂNCIA,REPUBLICANOS,391,0.05032175032175032
URUPÊS,LORENA LORETI,PL,385,0.04954954954954955
URUPÊS,ZECA DO LANCHE,PP,360,0.04633204633204633
URUPÊS,ZE BRANCO DO GAS,PL,322,0.04144144144144144
URUPÊS,TÉIA,REPUBLICANOS,302,0.03886743886743887
URUPÊS,JO CANOVAS,AVANTE,274,0.035263835263835266
URUPÊS,MAURO BARBOSA,PDT,272,0.03500643500643501
URUPÊS,JOÃO GASPAR,AVANTE,260,0.03346203346203346
URUPÊS,CATIA ROMERA,PL,244,0.031402831402831406
ZACARIAS,PAULINHO DA JU,PSD,177,0.07870164517563362
ZACARIAS,JOCIMAR,UNIÃO,143,0.06358381502890173
ZACARIAS,SANDRA DO BRUCUTU,SOLIDARIEDADE,129,0.057358826144953315
ZACARIAS,EVERTON AZEVEDO,PSD,125,0.05558025789239662
ZACARIAS,GILMAR,UNIÃO,117,0.05202312138728324
ZACARIAS,PAULINHO CABELINHO,PSD,114,0.050689195197865716
ZACARIAS,LEO DO CANHOTO,UNIÃO,110,0.048910626945309024
ZACARIAS,PAULO DE SÁ,PSD,107,0.04757670075589151
ZACARIAS,CÉLIO CARTEIRO,UNIÃO,105,0.04668741662961316
ECHAPORÃ,ISIO RIBEIRO,MDB,226,0.05644355644355644
ECHAPORÃ,CAIO GARCIA,PL,211,0.052697302697302696
ECHAPORÃ,ROSE MONTIN,PODE,206,0.05144855144855145
ECHAPORÃ,EVERTON PSICÓLOGO,PODE,190,0.047452547452547456
ECHAPORÃ,AULO CABEÇÃO,PSD,168,0.04195804195804196
ECHAPORÃ,EDILSON RIBEIRO,PODE,158,0.039460539460539464
ECHAPORÃ,CESINHA DO VAL,REPUBLICANOS,150,0.037462537462537464
ECHAPORÃ,TINA HOTDOG,REPUBLICANOS,137,0.034215784215784216
ECHAPORÃ,MOISÉS LEITE,PSD,112,0.027972027972027972
PALMEIRA D'OESTE,DR. ELTON,PP,556,0.1004153873938956
PALMEIRA D'OESTE,PERINETI,PL,504,0.09102402022756005
PALMEIRA D'OESTE,TEREZINHA DE DALAS,MDB,436,0.07874300162542894
PALMEIRA D'OESTE,MAURICIO MORITA,MDB,354,0.0639335380169767
PALMEIRA D'OESTE,PR JOSE CARLOS KIM,PRD,310,0.05598699656853892
PALMEIRA D'OESTE,ALAN,PRD,301,0.05436156763590392
PALMEIRA D'OESTE,VILSON DE DALLAS,MDB,295,0.053277948347480585
PALMEIRA D'OESTE,VACCARI,PRD,248,0.044789597254831136
PALMEIRA D'OESTE,BOLACHA CERQUEIRO,PT,246,0.04442839082535669
PEDRO DE TOLEDO,RAFA DO PESQUEIRO,PSB,301,0.04857972885732731
PEDRO DE TOLEDO,SENSEI,PSDB,299,0.04825693996126533
PEDRO DE TOLEDO,EDUARDO LEITE,MDB,266,0.04293092317624274
PEDRO DE TOLEDO,HENRIQUE JACARÉ,PT,257,0.04147837314396385
PEDRO DE TOLEDO,EDGAR ILEK,MDB,249,0.040187217559715945
PEDRO DE TOLEDO,FLAVIO FR,PSDB,217,0.035022595222724336
PEDRO DE TOLEDO,MOREIRA,PSDB,212,0.0342156229825694
PEDRO DE TOLEDO,CELSINHO,UNIÃO,197,0.03179470626210459
PEDRO DE TOLEDO,BATATA,SOLIDARIEDADE,194,0.03131052291801162
IGUAPE,LUCINETE JAPONESA,PP,804,0.04990379243994786
IGUAPE,JOSEMAR CORREA,UNIÃO,716,0.04444168580472969
IGUAPE,EDUARDO LARA,REPUBLICANOS,626,0.038855440382347464
IGUAPE,DANIEL VASSÃO,UNIÃO,584,0.03624852585190243
IGUAPE,DYHEGO FRANÇA,UNIÃO,582,0.036124387064738375
IGUAPE,VAVA PESCADOR,PL,533,0.03308298677921917
IGUAPE,ALEXANDRE MACAU,PL,533,0.03308298677921917
IGUAPE,BENILTO CURRUIRA,PSD,515,0.03196573769474272
IGUAPE,ZÉ LUIZ SILVA,PSB,429,0.026627769846688597
IGUAPE,KARINA CABRAL,PL,427,0.026503631059524548
IGUAPE,RAFA DA POPULAR,PSD,415,0.025758798336540253
OSCAR BRESSANE,VALDI,PSDB,160,0.07637231503579953
OSCAR BRESSANE,GIAN DO PONGAÍ,PSD,134,0.0639618138424821
OSCAR BRESSANE,EDIVANDO,PL,130,0.06205250596658711
OSCAR BRESSANE,VINÍCIUS GIROTTO,PSD,114,0.05441527446300716
OSCAR BRESSANE,UILSON HONORATO,REPUBLICANOS,112,0.05346062052505966
OSCAR BRESSANE,RICARDO ARANTES,PSD,107,0.051073985680190934
OSCAR BRESSANE,SIDINEI DA SAÚDE,REPUBLICANOS,105,0.050119331742243436
OSCAR BRESSANE,DECI,PL,102,0.0486873508353222
OSCAR BRESSANE,KAIO ESMOLARE,PSDB,92,0.043914081145584725
ITABERÁ,ADRIANO VETERINÁRIO,REPUBLICANOS,631,0.05991264717052792
ITABERÁ,EDUARDO NETÃO,PSDB,625,0.05934295480440562
ITABERÁ,ODAIR MOTA,PSDB,508,0.04823395366502089
ITABERÁ,MAYKOW ENFERMEIRO,PSB,434,0.041207747816179266
ITABERÁ,GABRIEL SANTOS,PL,432,0.041017850360805165
ITABERÁ,BALINHA,PT,397,0.03769464489175845
ITABERÁ,PEDRO QUARENTEI,PSDB,396,0.037599696164071404
ITABERÁ,KELLY MACEDO,PL,360,0.034181541967337636
ITABERÁ,DICO,PSD,347,0.032947208507406
PACAEMBU,MARÁ,MDB,615,0.10568826258807355
PACAEMBU,WALTER DA FARMÁCIA,MDB,609,0.10465715758721429
PACAEMBU,DONY,UNIÃO,257,0.044165664203471386
PACAEMBU,CIDO FRIAS,PSD,252,0.04330641003608868
PACAEMBU,NELSINHO,PL,227,0.03901013919917511
PACAEMBU,JÓICE FONSECA,UNIÃO,224,0.03849458669874549
PACAEMBU,PROFESSOR DANILINHO PERSONAL,PODE,215,0.03694792919745661
PACAEMBU,PAULA TABUSE,MDB,211,0.03626052586355044
PACAEMBU,FOLE GEREIS,REPUBLICANOS,167,0.028699089190582575
PONTES GESTAL,DANUBIA DO TRICOLOR,PP,219,0.10413694721825963
PONTES GESTAL,CLEITON DO LÚCIO,PL,140,0.06657156443176415
PONTES GESTAL,LILIAN,PSD,119,0.056585829766999524
PONTES GESTAL,CAPIVARA,PSD,106,0.05040418449833571
PONTES GESTAL,DINEIZINHO,PL,98,0.0466000951022349
PONTES GESTAL,HELINHO,PP,92,0.043747028055159294
PONTES GESTAL,GÚ,PRD,82,0.038991916310033285
PONTES GESTAL,ELIAS CAROLINO,REPUBLICANOS,74,0.03518782691393248
PONTES GESTAL,PROFESSORA VÂNIA,PSD,74,0.03518782691393248
TAQUARITUBA,RODRIGO POLITORI,PSD,645,0.045972915181753386
TAQUARITUBA,SÉRGIO PIRANHA,PP,614,0.04376336421952958
TAQUARITUBA,GABRIEL RODRIGUES,PL,550,0.039201710620099785
TAQUARITUBA,ROLANDRO BENINI,PL,547,0.03898788310762651
TAQUARITUBA,DR RICARDO ALMEIDA,PSD,481,0.03428367783321454
TAQUARITUBA,DR CLEBER MACHADO,UNIÃO,480,0.03421240199572345
TAQUARITUBA,MAURICIO PASCUCCI,PSD,417,0.029722024233784748
TAQUARITUBA,TIO DA VILA,PT,407,0.029009265858873843
TAQUARITUBA,VIRGILIO LEILOEIRO,PSDB,360,0.02565930149679259
TAQUARITUBA,BRUNO BBC,PP,360,0.02565930149679259
TAQUARITUBA,BRUNO COSTA,PP,324,0.02309337134711333
SANTA ADÉLIA,PAULO HENRIQUE,MDB,639,0.0772485493230174
SANTA ADÉLIA,RICK,PSD,627,0.07579787234042554
SANTA ADÉLIA,LUIZINHO BARBOSA,REPUBLICANOS,422,0.051015473887814314
SANTA ADÉLIA,AGUIAR,REPUBLICANOS,401,0.04847678916827853
SANTA ADÉLIA,LEONE,MDB,312,0.037717601547388784
SANTA ADÉLIA,BULA DA ACADEMIA,UNIÃO,265,0.0320357833655706
SANTA ADÉLIA,ROBERTA RODRIGUES,MDB,247,0.029859767891682786
SANTA ADÉLIA,LILO,UNIÃO,247,0.029859767891682786
SANTA ADÉLIA,LUIZ SANT ANA,MDB,243,0.029376208897485493
SUZANÁPOLIS,DIEGO DO DUDA,REPUBLICANOS,229,0.08987441130298274
SUZANÁPOLIS,SILVANA SOARES,PL,184,0.07221350078492936
SUZANÁPOLIS,PROFESSOR ZAH,MDB,155,0.060832025117739406
SUZANÁPOLIS,SIMONE NEGA,PSD,145,0.05690737833594976
SUZANÁPOLIS,CUÍCA DA AMBULÂNCIA,PSDB,128,0.05023547880690738
SUZANÁPOLIS,JAQUELINE LIMA,PSD,125,0.04905808477237049
SUZANÁPOLIS,CÉSINHA,PSDB,119,0.046703296703296704
SUZANÁPOLIS,RICARDO GENRO DO ZE NOVAES,PSD,109,0.04277864992150707
SUZANÁPOLIS,CLODOALDO,PSD,108,0.0423861852433281
ÁLVARES FLORENCE,PROFESSORA MARCIA MARIA,UNIÃO,317,0.10352710646636186
ÁLVARES FLORENCE,SILVINHO FIORI,UNIÃO,264,0.08621815806662313
ÁLVARES FLORENCE,MARCIA COMMAR,UNIÃO,252,0.08229915088177661
ÁLVARES FLORENCE,VALTER BELEZA,UNIÃO,237,0.07740039190071848
ÁLVARES FLORENCE,ZICO DA FARMACIA,MDB,213,0.06956237753102547
ÁLVARES FLORENCE,MARIA ISABEL,MDB,190,0.062050947093403
ÁLVARES FLORENCE,RAFAEL DITINHO,MDB,177,0.05780535597648596
ÁLVARES FLORENCE,RENATINHO,MDB,158,0.051600261267145654
ÁLVARES FLORENCE,ARNALDO PINTO,UNIÃO,156,0.05094709340300457
QUADRA,OSMAR RODRIGUES,UNIÃO,300,0.09572431397574985
QUADRA,MAURICIO SOARES,PSD,195,0.0622208040842374
QUADRA,SARGENTO FIGUEIREDO,PP,173,0.05520102105934908
QUADRA,TIAGO MIRANDA,PSD,160,0.05105296745373325
QUADRA,ELISEU CAMARGO,MDB,157,0.05009572431397575
QUADRA,ZE DO LANO,MDB,149,0.047543075941289085
QUADRA,CAIO LOBO,UNIÃO,149,0.047543075941289085
QUADRA,NIW CONSTRUTOR,MDB,142,0.04530950861518826
QUADRA,LUIS LEILOEIRO,PP,138,0.04403318442884493
ELDORADO,OSMIR DE FRANÇA,PSDB,301,0.03710552268244576
ELDORADO,PROFESSOR JOEL,UNIÃO,279,0.03439349112426036
ELDORADO,RODRIGO QUILOMBOLA,PT,264,0.03254437869822485
ELDORADO,SERGIO MÂNCIO,PSDB,264,0.03254437869822485
ELDORADO,RICARDO PADEIRO,MDB,241,0.029709072978303747
ELDORADO,ANDRÉ DA BARRA,PODE,219,0.026997041420118342
ELDORADO,PROF NOEL CASTELO,SOLIDARIEDADE,212,0.026134122287968443
ELDORADO,GIBA,UNIÃO,194,0.02391518737672584
ELDORADO,NAZIL FOUQUET,PSDB,175,0.021572978303747534
LAVÍNIA,HILDA AGUIAR,UNIÃO,175,0.055031446540880505
LAVÍNIA,TIAGO PASINI,PSD,150,0.04716981132075472
LAVÍNIA,RAFAEL DILETTI XERIFE DO POVO,PSDB,148,0.04654088050314465
LAVÍNIA,CARLÃO VIDRACEIRO,PSDB,142,0.04465408805031446
LAVÍNIA,ELIAS SANTATERRA,PP,137,0.043081761006289306
LAVÍNIA,SILENE PASINI,UNIÃO,135,0.04245283018867924
LAVÍNIA,SORÓ,PSDB,135,0.04245283018867924
LAVÍNIA,VICTOR TERÇARIOL,PP,116,0.03647798742138365
LAVÍNIA,RENATO BATISTA,PSD,106,0.03333333333333333
PRESIDENTE BERNARDES,RICARDO FARMACÊUTICO,PP,368,0.04750225893894411
PRESIDENTE BERNARDES,TONINHO DA AMBULÂNCIA,PP,310,0.040015489867045305
PRESIDENTE BERNARDES,GIAN ALMEIDA,UNIÃO,267,0.03446495417580999
PRESIDENTE BERNARDES,LUIS ENFERMEIRO,PSDB,256,0.03304504969665677
PRESIDENTE BERNARDES,ADEMIR TAVORA,PSDB,251,0.03239963856976894
PRESIDENTE BERNARDES,MARCELO COELHO,MDB,247,0.03188330966825868
